name	pMAG_diversity	pMAG_rich	3-HP 4-HB pathway	3-HP bi-cycle	Ammonia oxidation	Ass_Diss sulfate reduction	Assimilatory nitrate reduction	C1 metabolism/Methanogenesis	CO-Oxidation (C1 metabolism)	Calvin Cycle	Coenzyme M biosynthesis	Denitrification	Dissimilatory nitrate reduction	Dissimilatory nitrite reduction	Dissimilatory sulfate reduction	Formaldehyde assimilation	H2 oxidation	Methane oxidation	Nit_Denitr_Dissimil_nitrate_red	Nitrification	Nitrogen fixation	Reductive citrate cycle	Sulfite oxidation	Thiosulfate oxidation SOX	Urea metabolism	Wood-Ljungdahl pathway	Autotrophy	Heterotrophy	Heterotrophy_aerobic_respiration	Heterotrophy_anaerobic_respiration	Mixotrophy_Autotrophy-Phototrophy	Mixotrophy_Heterotrophy-Autotrophy	Mixotrophy_Heterotrophy-Phototrophy	Mixotrophy_Other	None	Biofilm formation - Escherichia coli	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Vibrio cholerae	Biotin Tranport	Biotin biosynthesis	Chemotaxis	Cobalamin biosynthesis	DMSP	Flagella	Pili	Quorum Sensing	Thiamine biosynthesis, prokaryotes	thiamine transporter	vitamin B12 transport	eMAG_diversity	eMAG_rich	algMAG_diversity	algMAG_rich	vMAG_diversity	vMAG_rich	site_c	water_temp_c	ph_p_h	do_mg_l_1	do_sat_saturation	conductivity_u_s_cm_1	turb_ntu	lat_sn_dd	lon_sn_dd	ele_sn_m	max_el_m	mean_el_m	sn_sp_dist_m	sn_sp_ele_m	gl_sa_km2	gl_cov_percent	gl_a_km2	chla_ug_g_1	n3_srp_ug_l_1	n4_nh4_ug_l_1	n5_no3_ug_l_1	n6_no2_ug_l_1	sba_cells_g_1
GL24_UP	4.889664993	230	0.202581907	0.017362864	0.004007435	0.049039647	0.02166884	0.079188498	0.093426191	0.022785885	0.003962755	0.017551753	0.02153702	0.041406602	0.021398516	0.029781332	0.011086723	4.15E-04	0.081268892	0.008391875	2.06E-04	0.103867344	0.009962873	0.057251121	0.09501871	0.002185483	0.017616193	0.042062383	0.213188698	8.91E-04	0.015842892	0.582158634	0.026217637	0.065595714	0.036426376	0.113284317	0.166304141	0.207699927	0.002001594	0.021790379	0.127001383	0.03090056	0.016801469	0.221996016	0.015091028	1.68E-02	0.069615817	0.004056754	0.003288966	1.705097784	21	1.99717237	22	5.193454542	1028	Alps	-2.995732274	2.3896798	2.658159431	4.970507503	4.320151231	4.647750634	46.0014	7.6508	7.84326023	8.387198395	8.112827479	3.449987546	1.704748092	2.650067919	-0.562118918	3.259633817	-4.307228821	0.521765564	2.850706502	5.229342352	0.753771802	16.26343081
GL26_DN	5.043828039	235	0.192047699	0.018490499	0.008441656	0.038058184	0.019064492	0.068182822	0.119978118	0.010236332	0.006193876	0.030112038	0.017062796	0.030419429	0.005336209	0.02763846	0.001009997	3.40E-04	0.066219756	0.010115319	0.001078739	0.146528765	0.010168362	0.057471012	0.11052226	0.0024175	0.017945582	0.06797015	0.224997231	3.73E-04	0.008947076	0.584510405	0.016569476	0.041361247	0.037325436	0.12367288	0.175297448	0.222984489	0.001701488	0.019898209	0.143099625	0.031510985	0.016504322	0.1802747	0.015789453	3.01E-02	0.057756744	0.008373664	0.002834683	2.016033218	8	0.665896557	2	5.672889068	1298	Alps	1.238374231	2.089391873	2.54709867	4.974662634	4.291828367	2.628285233	46.0295	7.8546	8.077602369	8.381946042	8.246695944	6.155919102	4.783316371	-0.145025772	-0.400477567	0.3074847	-1.015935378	-0.06720875	2.081938422	5.282949889	0.54522705	18.95425344
GL26_UP	5.130737514	257	0.20053307	0.020570611	0.004404798	0.038050218	0.022393572	0.07189973	0.124013038	0.013953634	0.006513921	0.024244422	0.016099291	0.036656995	0.004312027	0.030457667	0.002441868	3.20E-04	0.063389437	0.00922965	6.36E-04	0.125447197	0.01235527	0.06748004	0.100131486	0.001683685	0.01771951	0.051655002	0.280164785	4.24E-04	0.011281051	0.524438746	0.022377724	0.055488183	0.036450825	0.118635179	0.166241338	0.2119632	0.002055233	0.022703845	0.144582375	0.032951396	0.015977705	0.201908743	0.01498766	3.25E-02	0.057843325	0.00746162	0.002363198	2.13620638	15	2.165976085	10	5.95694825	1475	Alps	-0.287682072	2.206074193	2.60046499	4.978112102	4.180522258	2.893145685	46.0295	7.8546	8.077602369	8.381946042	8.246695944	5.664695086	4.375757022	-0.145025772	-0.287682072	0.19062036	-2.322604766	-0.553385238	1.972691172	5.496963286	0.152721087	17.92184644
GL27_DN	5.108153824	240	0.217409554	0.020118709	0.00182483	0.045179554	0.023216417	0.067213292	0.10181456	0.019140764	0.00578198	0.017229804	0.017662376	0.035990205	0.012445448	0.029155312	0.003911897	1.94E-04	0.064931305	0.009350633	6.92E-04	0.116469864	0.01138936	0.066386513	0.106828021	0.001744583	0.020030431	0.052753145	0.227912085	0.002495247	0.015762827	0.512442147	0.031375038	0.068827279	0.068401802	0.116842666	0.176841271	0.206146382	0.002268591	0.020885752	0.142054096	0.035609366	0.016889138	0.199571384	0.016722278	3.73E-02	0.056029142	0.006659826	0.003107046	2.205298106	12	2.574727335	18	5.602699151	1573	Alps	1.147402453	1.957273908	2.629728234	4.980176087	4.314817885	6.954686574	45.9891	7.4967	7.838934623	8.303628615	8.14322675	7.19331009	5.295814236	2.34228646	-0.84397007	3.255786179	-4.772518405	1.702017094	1.947337701	5.163756873	0.503801009	16.31712681
GL27_UP	5.103384485	258	0.228276314	0.028000969	0.002865826	0.038881012	0.024039215	0.077485548	0.111856188	0.021832718	0.005232653	0.021764725	0.014531362	0.036928438	0.003439195	0.033944779	0.002410852	1.58E-04	0.056278485	0.008233158	8.82E-04	0.109009016	0.008724341	0.072860733	0.087649936	0.001593648	0.013355956	0.070419214	0.264392563	0.001545754	0.010391168	0.522687777	0.02286856	0.052549021	0.041789988	0.117050892	0.176685942	0.200184176	0.001876397	0.024573742	0.146156106	0.032653472	0.015629283	0.20051633	0.014475125	3.10E-02	0.059558064	0.007715785	0.002614314	1.721360966	6	1.573186392	5	5.428691988	1462	Alps	-1.049822124	NA	2.6651427	4.976733742	3.987130478	4.507005937	45.9891	7.4967	7.838934623	8.303628615	8.14322675	4.832305759	3.839452313	1.563393974	-0.210721031	1.808288771	-4.725049818	1.198457624	2.57184858	5.27264052	0.725130226	16.05708668
GL28_DN	5.134657747	259	0.216353475	0.02082227	0.004466819	0.043750837	0.020699397	0.069506794	0.110492291	0.017805501	0.006818278	0.02077609	0.016129956	0.037917581	0.008189528	0.030774592	0.002620511	3.96E-04	0.058738237	0.009795807	5.31E-04	0.122127715	0.01085459	0.062437059	0.102345403	0.002145522	0.026149261	0.050396268	0.245353881	9.76E-04	0.017680225	0.522569105	0.026046831	0.057537465	0.053291043	0.116372414	0.16560726	0.203095571	0.002586458	0.024089238	0.142644209	0.031161428	0.016431681	0.207570016	0.016189264	3.41E-02	0.064502951	0.006759547	0.002649435	2.588381837	19	2.822155693	22	5.925188694	1681	Alps	0.765467842	2.089391873	2.644044871	4.97742316	5.077670695	4.288402533	46.0154	7.4687	7.832609242	8.335551404	8.161375023	6.28692876	4.993828176	1.020650747	-0.494296322	1.564440547	-4.458058968	0.527682741	2.292534757	5.22019365	-0.192371893	16.3292925
GL28_UP	5.067107423	249	0.233334435	0.022521933	0.004254705	0.038617625	0.0192777	0.069592934	0.111832255	0.020446056	0.006557543	0.019670197	0.01572477	0.034730374	0.009490268	0.032378653	0.002077207	2.32E-04	0.061102671	0.007869654	5.38E-04	0.123823795	0.00733318	0.062040796	0.091563396	0.001530219	0.056665791	0.056580272	0.210312374	6.84E-04	0.018564858	0.554044998	0.022049922	0.045362782	0.035734804	0.116523734	0.163790813	0.196701576	0.002296223	0.025226005	0.144654017	0.028919843	0.019968191	0.210826911	0.016414	1.15E-02	0.066739371	0.005249123	0.00257518	2.206280466	14	2.716978352	22	5.635802015	1362	Alps	-2.995732274	2.089391873	2.658159431	4.9698133	5.154446996	4.372607413	46.0154	7.4687	7.832609242	8.335551404	8.161375023	4.337290741	2.917770732	1.020650747	-0.46203546	1.534714366	-6.678280612	0.898126761	2.178155015	5.358377123	-0.588787165	15.4891738
GL29_DN	5.235879397	275	0.226961225	0.025520039	0.003768569	0.041056186	0.019715644	0.072549896	0.112918195	0.020742253	0.005213818	0.01928783	0.013618732	0.035501631	0.006132458	0.032440129	0.002695668	3.40E-04	0.059348133	0.009299552	0.001166191	0.112108082	0.010423418	0.069810323	0.094679876	0.001628031	0.013051289	0.050848436	0.234588753	8.93E-04	0.018720785	0.568256366	0.031599933	0.054764559	0.027276526	0.11817486	0.174712463	0.198914487	0.001759666	0.022269368	0.13684335	0.03172584	0.016965929	0.211032248	0.015512264	1.85E-02	0.062858892	0.005935464	0.003109925	2.40126113	20	2.863265079	24	5.989366784	1539	Alps	0.559615788	2.089391873	2.672077541	4.98223582	3.799973502	4.880906187	46.0393	7.5503	7.750399471	8.322029527	8.15075647	6.305362462	4.783316371	2.349945664	-0.430782916	2.831447079	-4.92857229	0.685618914	2.452727751	4.963194219	-0.486133011	16.04605545
GL29_UP	5.209176675	268	0.229086129	0.025938248	0.004026183	0.040713789	0.02013129	0.071212007	0.113623159	0.021161815	0.005216455	0.019675694	0.013066822	0.0363948	0.00609947	0.032872982	0.002809046	3.49E-04	0.056431897	0.008874681	8.37E-04	0.117414081	0.009277946	0.067185823	0.092939047	0.001695224	0.014590796	0.05178972	0.240559809	0.001093259	0.020438077	0.56859346	0.028061166	0.045302142	0.029571572	0.117952072	0.172455295	0.197391737	0.001695188	0.023464656	0.136755295	0.030448208	0.017418691	0.217421209	0.014138346	1.49E-02	0.061885886	0.005855741	0.002968673	2.169904329	10	2.510284364	14	5.787405781	1428	Alps	-0.430782916	2.089391873	2.685804592	4.97742316	3.869115504	4.88846766	46.0393	7.5503	7.750399471	8.322029527	8.15075647	3.569532696	2.442347035	2.349945664	-0.400477567	2.803966258	-6.877177579	0.922272804	2.321406847	5.118053691	0.108854405	15.75799123
GL30_DN	4.766321292	221	0.228969741	0.023857017	0.007876139	0.035869647	0.020634774	0.086686821	0.116343974	0.022538276	0.004308899	0.019529361	0.016300722	0.030000608	0.004394521	0.030870003	6.21E-04	6.09E-05	0.059873928	0.007636989	3.14E-04	0.108800266	0.010437867	0.067292543	0.09211981	8.49E-04	0.025481901	0.149139296	0.190622972	0.008118134	0.012252663	0.541447823	0.013493316	0.037722539	0.021721355	0.123117942	0.188000596	0.202809304	0.002600154	0.02125142	0.134797179	0.031364773	0.016950668	0.189844604	0.021809159	2.24E-02	0.053421814	0.010783236	0.003024944	1.082625436	3	0.69314708	2	5.352576416	913	Alps	1.047318994	2.156402583	2.554899022	4.968423445	5.242804657	2.180417459	46.1446	7.9966	8.118951928	8.262687964	8.199189359	5.844992643	5.000584958	-1.093624747	-0.415515444	-0.597837001	-4.872781693	NA	3.889981875	5.114514713	0.014888612	17.39993767
GL30_UP	4.748078359	219	0.227824498	0.020787617	0.006420259	0.033138013	0.020982696	0.081928443	0.124789916	0.022787363	0.004375543	0.021946088	0.015312777	0.027961094	0.004489756	0.032576739	5.54E-04	1.11E-05	0.064885098	0.007687967	7.35E-05	0.109033263	0.010211234	0.062310385	0.095452487	0.00102567	0.018552794	0.152645227	0.203668228	8.08E-04	0.015987495	0.539530804	0.014158928	0.038265033	0.016383501	0.121978149	0.181563662	0.198207797	0.002354959	0.021071957	0.132950153	0.03071154	0.018155386	0.201119856	0.022610576	2.65E-02	0.056878135	0.008924946	0.003208236	1.072054821	3	0.64371084	2	5.355503236	964	Alps	1.578978705	2.089391873	2.60046499	4.971894466	5.33368451	2.402430428	46.1446	7.9966	8.118951928	8.262687964	8.199189359	5.325446034	3.921973336	-1.093624747	-0.400477567	-0.616186139	-4.672682618	NA	4.048475129	5.122713198	-0.519193873	17.03910493
GL32_Down	4.352964691	162	0.240270862	0.025802016	0.001035187	0.02842108	0.016961445	0.06667258	0.151911898	0.01548301	0.004467456	0.027554179	0.013864204	0.022064227	0.001562728	0.030626619	1.48E-04	2.66E-05	0.04255659	0.008163752	4.63E-04	0.118028588	0.008772366	0.061659504	0.108757744	4.83E-04	0.005042033	0.048990411	0.261440308	2.12E-04	0.016150033	0.599482618	0.018769014	0.037716758	0.012196735	0.124895765	0.197582145	0.21765679	0.001599191	0.015609562	0.126719995	0.025462626	0.022069279	0.190581453	0.022488038	1.75E-02	0.046347977	0.005450587	0.003361671	1.089844152	3	0	1	4.774855299	843	Greenland	1.848454813	2.149433913	2.712706013	4.978112102	1.808288771	2.008214032	64.1382	-51.1769	6.735186014	7.173575105	6.960347729	5.457455588	4.182050143	-1.801809805	-1.660731207	-0.020202707	-4.093928289	0.734768855	2.570319528	-0.210721031	-0.25489225	16.73576894
GL32_UP	4.456186822	173	0.243510981	0.02018363	3.64E-04	0.037113013	0.026332757	0.076359148	0.113754129	0.022132363	0.005422952	0.019136661	0.013223595	0.030330886	0.001423559	0.032221233	4.86E-04	0	0.044160347	0.010602764	6.60E-04	0.108305238	0.012634172	0.070876075	0.106957312	2.86E-04	0.019523117	0.070628346	0.257749155	6.32E-04	0.016371008	0.555755124	0.022126888	0.047246679	0.009967409	0.109445429	0.16757637	0.191815151	9.82E-04	0.018865257	0.148647039	0.045314792	0.017911776	0.21594585	0.020634944	9.87E-03	0.050207499	0.006081289	0.006474057	1.771015564	6	1.928105121	7	5.259438676	987	Greenland	-1.897119985	2.07819076	2.831447079	4.978112102	1.193922468	3.886705197	64.1382	-51.1769	6.735186014	7.173575105	6.960347729	2.740840024	0.916290732	-1.801809805	-1.560647748	-0.127833372	-3.917451865	NA	NA	NA	NA	15.32197112
GL34_DN	4.881879707	243	0.216223901	0.021115545	4.99E-04	0.039092429	0.027238004	0.072494309	0.118049931	0.02566289	0.00712171	0.019167181	0.013323827	0.029945074	0.006157509	0.031995005	7.30E-04	3.68E-05	0.039409272	0.010186861	8.86E-04	0.129208729	0.013122354	0.073769051	0.100102541	3.51E-04	0.010023213	0.066500675	0.217861492	0.007952605	0.019118848	0.587045106	0.022828728	0.045325753	0.02334358	0.119390828	0.179703993	0.215289117	8.61E-04	0.019602878	0.128736646	0.031245642	0.016399768	0.207698398	0.014902916	8.35E-03	0.056774541	0.005707821	0.003603139	2.424239695	16	2.908718601	26	5.759795867	1374	Greenland	0.97455964	2.218115936	2.789322921	4.979488565	2.028148247	4.65728814	64.1512	-51.2184	6.671399834	7.448042613	7.049254841	7.068597804	4.505349851	0.43502391	-1.272965676	1.838961071	-4.818068524	2.156981119	2.189416395	1.903598951	0.93413065	14.15844333
GL34_UP	4.266166767	132	0.267517637	0.022705138	9.54E-05	0.031962589	0.020957597	0.059874176	0.116806048	0.04136228	0.002811356	0.010381368	0.009597128	0.026054553	0.004209964	0.049539863	0.001372285	1.19E-06	0.033185835	0.008216168	8.51E-04	0.097323289	0.008722982	0.089753875	0.092197169	5.97E-05	0.001987042	0.025438459	0.245055141	9.76E-05	0.009545855	0.589778939	0.034388827	0.086063227	0.007644874	0.114082673	0.182583533	0.17805128	2.44E-04	0.0156179	0.162021177	0.040842107	0.020946004	0.208318422	0.015900337	5.15E-03	0.052235243	0.003125271	0.005980811	0.587595696	4	0.700250044	3	3.915112352	676	Greenland	-1.049822124	2.159868791	2.837322537	4.979488565	1.871802177	4.790404164	64.1512	-51.2184	6.671399834	7.448042613	7.049254841	3.157000421	1.871802177	0.402126207	-0.328504067	0.774727168	-5.35810389	NA	NA	NA	NA	14.11730777
GL35_DN	4.626745633	197	0.228397002	0.026656528	3.97E-04	0.033775558	0.024954175	0.065443899	0.132931271	0.024318263	0.004510981	0.019163746	0.016784044	0.03304538	0.001107679	0.03197639	4.00E-04	2.77E-05	0.041494729	0.008967497	6.86E-04	0.101437686	0.009917495	0.080807604	0.108424893	2.96E-04	0.005996794	0.044101792	0.288033622	1.35E-04	0.019479011	0.521550726	0.039995503	0.071350705	0.009356641	0.125412523	0.196592987	0.211767178	7.06E-04	0.018136501	0.128670069	0.03277599	0.02025787	0.184833174	0.019091382	1.48E-02	0.053478996	0.004114803	0.00401422	1.698615964	12	2.084607791	16	4.468384408	972	Greenland	1.047318994	2.056684555	NA	NA	1.064710737	4.212868064	64.166	-51.0694	6.891117638	7.411858357	7.157735484	6.45126	5.349485653	0.004987542	-0.46203546	0.518793793	-4.222159366	1.657275242	2.423031246	1.504077397	0.579418415	14.59031713
GL36_DN	4.650730201	189	0.211181355	0.026672694	0.002237555	0.035866817	0.019040888	0.066873836	0.141800573	0.016346366	0.004545574	0.025073038	0.016725253	0.026370863	0.002961522	0.031285443	5.84E-04	1.17E-04	0.049170923	0.008761953	3.91E-04	0.125499809	0.009628035	0.068039975	0.106660652	5.39E-04	0.006723799	0.049440899	0.253983832	0.001190343	0.010623658	0.580353468	0.022250127	0.056969048	0.018464826	0.127848289	0.205030281	0.23687007	8.97E-04	0.017302204	0.117342251	0.028120651	0.019228557	0.166551384	0.021462033	1.75E-02	0.049023264	0.006180273	0.003968847	1.928404401	7	1.374695849	4	4.903650398	856	Greenland	2.224623552	2.090628731	2.672077541	4.979488565	1.887069649	2.936512914	64.1203	-51.4749	6.641834698	7.034828362	6.848005275	6.934883946	5.027164596	-0.45413028	-1.021651248	0.662687973	-2.932324704	2.256017457	2.261763098	0.828551818	0.881699287	14.85545615
GL36_UP	4.706223734	189	0.222131809	0.024619691	0.00142439	0.035182504	0.021673573	0.066196879	0.134836725	0.015456875	0.005327843	0.02369076	0.015035719	0.027472985	0.001907589	0.029633048	3.29E-04	7.69E-05	0.04816942	0.009743986	9.07E-04	0.128421343	0.01089144	0.061134411	0.11196986	4.90E-04	0.010807366	0.053449074	0.219035102	2.04E-04	0.017985401	0.585264885	0.023612533	0.063029213	0.026612548	0.118496408	0.181896289	0.220620601	9.25E-04	0.018427334	0.139357703	0.030071423	0.020501536	0.189615152	0.020953615	1.04E-02	0.049744464	0.005740873	0.003545927	1.979431253	9	1.853685781	8	5.039881102	1007	Greenland	1.994700313	2.09679018	2.751748056	5.029784113	1.686398954	3.022860941	64.1203	-51.4749	6.641834698	7.034828362	6.848005275	5.657738536	2.862200881	-0.486133011	-0.693147181	0.277631737	-3.34864146	1.586169285	2.116255515	1.10856262	0.152721087	14.88280437
GL42_DN	5.134845427	261	0.242402641	0.026200991	0.002069486	0.03869232	0.019650984	0.070444369	0.116144414	0.024345601	0.00592912	0.015838746	0.01317093	0.031986364	0.003533987	0.031278946	0.001781735	1.26E-04	0.048265153	0.008674689	0.001875336	0.108685483	0.013774106	0.082188009	0.086703006	8.15E-04	0.00701101	0.043001127	0.267398007	2.26E-04	0.018807078	0.538887786	0.037262327	0.064253112	0.023153958	0.127103389	0.179916203	0.219075996	0.001149259	0.017699376	0.126427988	0.035501968	0.022637027	0.190168662	0.019231661	1.18E-02	0.051079603	0.005786204	0.004105	2.257782589	16	2.880214743	26	5.9973677	1706	Caucasus	1.348073148	2.289499853	2.629728234	4.980176087	4.249922794	3.952204795	43.0925	43.1693	7.970567664	8.618937175	8.300031712	7.914800374	6.305362462	2.798195551	-0.94160854	3.822098298	-4.894521117	NA	NA	NA	NA	14.77592881
GL43_DN	5.064274169	229	0.238477633	0.023538012	0.002434796	0.041183153	0.020649542	0.074557074	0.083321859	0.05224363	0.003619497	0.013934886	0.023554766	0.042072388	0.008601728	0.028319349	0.004949142	1.22E-04	0.071729181	0.006048043	6.60E-04	0.091956203	0.010273665	0.084975913	0.06792871	6.54E-04	0.010832643	0.037331759	0.25647187	1.34E-04	0.018640625	0.550790704	0.037713892	0.063920287	0.02416396	0.112522229	0.166630059	0.207555478	0.001192303	0.018809894	0.121654311	0.051018246	0.021886979	0.19360221	0.022795444	8.10E-03	0.071256741	0.004343205	0.006651865	1.828009823	7	2.20443855	11	5.680252444	1351	Caucasus	-0.430782916	2.285438934	2.706048198	4.986342602	4.566429358	4.542762726	43.105	43.1319	7.79626363	8.605478756	8.259716961	7.597647167	5.12693575	3.740878749	-0.798507696	4.613138356	-7.241760561	NA	NA	NA	NA	14.50095306
GL44_Down	5.05279357	252	0.195543398	0.020522825	0.009398719	0.038768967	0.019581933	0.074739698	0.121840886	0.014892293	0.007745291	0.027466217	0.014466969	0.03113732	0.004872974	0.028038245	0.001759721	5.80E-04	0.057214651	0.010851765	7.46E-04	0.116457988	0.011231431	0.06819769	0.117208085	0.00314788	0.01013573	0.056760946	0.220290514	8.59E-04	0.009072568	0.603718703	0.017805861	0.043166578	0.038190339	0.126386342	0.173548761	0.224667472	0.001494169	0.0198836	0.133301445	0.029973622	0.017282193	0.189025373	0.01798058	1.18E-02	0.055196509	0.00833761	0.002804011	2.505195042	17	3.088061072	29	6.134946994	1734	Caucasus	1.115141591	2.310553263	2.593013391	4.978112102	4.843399375	2.35612586	43.0915	43.2011	8.231509122	8.506031127	8.349011198	7.739576854	6.770215865	0.062974799	-1.46967597	1.662030363	-1.214785326	1.133013715	2.38416508	6.376318701	-2.002480501	18.53823679
GL44_UP	4.764347241	196	0.276293147	0.02887289	5.40E-04	0.036221988	0.026130095	0.075209386	0.107680425	0.019997201	0.002946118	0.011785032	0.01134453	0.036704375	0.001937127	0.023129416	0.00100996	2.26E-05	0.055663625	0.006239049	0.002449035	0.083620974	0.013165147	0.101772497	0.072081708	1.61E-04	0.004329331	0.049042253	0.245224781	1.15E-04	0.031603991	0.492372611	0.060427511	0.082474985	0.03440969	0.105371972	0.183421726	0.20451758	0.002620334	0.01730698	0.137296513	0.05139516	0.026003387	0.162596012	0.021675019	4.72E-02	0.073264896	0.006660226	0.007397857	1.748420707	8	2.177538363	11	5.387529549	1374	Caucasus	-1.386294361	2.324346585	2.562638998	4.971201225	5.040841136	3.63363098	43.0915	43.2011	8.231509122	8.506031127	8.344980369	5.285738584	3.921973336	-0.035627178	-0.798507696	0.824175443	-5.128584887	NA	NA	NA	NA	15.03541316
GL45_Down	5.106203038	258	0.212374205	0.022072899	0.007587148	0.037930408	0.019266724	0.072072308	0.123730238	0.015536893	0.007615174	0.028072548	0.014878923	0.026882042	0.003930687	0.034479083	7.31E-04	2.98E-04	0.050910579	0.009090082	8.35E-04	0.1282849	0.010991857	0.069173241	0.09748971	0.002125528	0.017620723	0.059105574	0.215633582	7.14E-04	0.013987318	0.610348488	0.015561429	0.03754697	0.029482289	0.122431833	0.187901961	0.219685435	0.001265389	0.022113614	0.132261431	0.027488138	0.019668117	0.186319347	0.018456584	1.91E-02	0.053233559	0.00621049	0.002772715	2.382190763	19	2.9291428	27	6.05513381	1526	Caucasus	1.558144618	2.310553263	2.531313023	4.976733742	4.81462041	2.529720666	43.0734	43.1787	8.143662702	8.448807279	8.303752416	6.47002521	5.675040006	-1.15518264	-1.272965676	0.2390169	-2.822644988	0.715397789	1.688249093	6.311752958	0.227135573	17.32299077
GL45_UP	5.09661039	253	0.210357236	0.02236279	0.005594354	0.037829297	0.019251186	0.073660808	0.125958461	0.014402143	0.00770294	0.024109193	0.015287511	0.032740802	0.00626368	0.032890064	0.001473911	3.02E-04	0.058445529	0.008748991	2.02E-04	0.127351998	0.010781424	0.068842204	0.090251065	0.002543448	0.023726737	0.052324452	0.240172619	7.25E-04	0.016413554	0.590091145	0.015880105	0.027675976	0.032990014	0.120146138	0.187736932	0.215852973	0.001496699	0.02275758	0.133361432	0.029213098	0.016473538	0.189585754	0.017805023	1.84E-02	0.056117211	0.006426614	0.002843078	1.315567598	27	2.048986519	28	5.303772314	1285	Caucasus	-0.430782916	2.312535424	2.607861474	4.986342602	4.911919321	1.749199855	43.0734	43.1787	8.143662702	8.448807279	8.303752416	6.029482614	5.239098007	-1.15518264	-1.237874356	0.21511138	-4.55848328	0.273836666	1.796747011	6.275289189	-0.663588378	15.87276322
GL46_Down	5.11581616	253	0.248558057	0.028342026	0.001844261	0.035204225	0.017412221	0.077388747	0.119692304	0.017164746	0.005605491	0.015757178	0.01213598	0.029716975	0.003526136	0.030602161	0.002129154	1.76E-04	0.051587873	0.007924692	0.001319486	0.100719082	0.014621113	0.083017494	0.090184105	7.89E-04	0.010606314	0.049490427	0.248978312	2.37E-04	0.018775916	0.531532006	0.034893073	0.076095539	0.029391835	0.121064521	0.171146662	0.210504005	0.001937809	0.016997724	0.130258036	0.03857493	0.022347821	0.187449887	0.021235514	2.75E-02	0.067262218	0.007127848	0.0038185	2.59005175	20	2.865194442	25	5.861349561	1794	Caucasus	1.953027617	2.312535424	2.507157259	4.980176087	4.762173935	4.006423681	43.0808	43.1882	8.182419511	8.511879097	8.339261983	7.225117506	6.350012735	0.460584407	-0.84397007	1.371180723	-2.831749227	0.56815069	0.996948635	6.066943008	0.090754363	17.04731228
GL46_Up	4.84498429	239	0.252485815	0.023291445	0.001592789	0.030386677	0.017531606	0.084075143	0.130072026	0.018928239	0.002785489	0.014513963	0.009707918	0.029172992	0.002099133	0.029618294	0.001264058	1.40E-04	0.059319366	0.008308538	0.00126104	0.090235378	0.013947549	0.079556214	0.095868895	7.25E-04	0.00872756	0.050819608	0.234264877	3.22E-04	0.020986075	0.542490481	0.037522554	0.071748378	0.033118	0.112467874	0.174642736	0.200444461	0.001106947	0.014715713	0.133794051	0.03649685	0.020115727	0.196738505	0.025490828	1.54E-02	0.072002984	0.007498137	0.004331151	2.202001947	16	2.534980302	18	6.023858428	1588	Caucasus	-0.798507696	2.316487998	2.593013391	4.97742316	4.649187071	3.518980417	43.0808	43.1882	8.182419511	8.511879097	8.339500903	6.087910445	5.285738584	0.454255272	-0.544727175	1.064710737	-2.644999588	0.485507816	1.990610328	6.021096162	-0.242071561	16.71262631
GL47_Down	5.126632193	263	0.217598743	0.021512715	0.004127715	0.043469099	0.021325488	0.083848942	0.107533425	0.018585569	0.004790557	0.016615497	0.016567276	0.035768092	0.007843285	0.028849036	0.004059511	3.79E-04	0.070067039	0.007841356	6.07E-04	0.104163037	0.012472508	0.074708274	0.09051773	0.001471033	0.01070312	0.047000604	0.250531462	6.62E-04	0.01176201	0.54432748	0.030127124	0.064295933	0.04058978	0.119640228	0.168324357	0.211923286	0.001813103	0.019819928	0.133214703	0.035974911	0.017946905	0.204428473	0.017639214	2.20E-02	0.059423805	0.005724447	0.003906731	2.26713044	20	2.923575132	28	6.021284275	1710	Caucasus	0.896088025	2.243896097	2.644044871	4.979488565	3.342861805	3.524888854	43.2106	42.6841	7.937196109	8.434354913	8.202482447	6.991636763	5.982676041	1.113500901	-0.867500568	2.050270164	-2.709535549	-2.002480501	1.743968805	4.497584975	-0.229413164	15.55435043
GL47_Up	5.060768979	253	0.225357305	0.021731779	0.003019957	0.043983514	0.021570497	0.088833335	0.102838314	0.023013429	0.004958969	0.015552641	0.015480519	0.037471782	0.007378265	0.028559594	0.003901763	3.77E-04	0.062130513	0.007781707	6.54E-04	0.099408583	0.012324006	0.079503458	0.087381508	0.001275281	0.009380188	0.041069424	0.264430398	3.90E-04	0.010927765	0.535329637	0.030601923	0.068792289	0.03907831	0.119373595	0.164811462	0.211694729	0.002023382	0.020371324	0.133655292	0.036100423	0.018286608	0.207349458	0.016835332	2.42E-02	0.05917166	0.006170986	0.003913998	2.174317693	24	2.890453431	29	5.952247379	1630	Caucasus	-0.597837001	2.2782924	2.651127054	4.978800571	3.591817741	3.293983297	43.2106	42.6841	7.937196109	8.434354913	8.202482447	4.80811103	4.034240638	1.113500901	-0.798507696	1.979621206	-4.082182461	-0.015113638	2.625392967	4.819071156	0.024692613	15.29654385
